optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,couplinggain,wswing,wstance,FFAST,STOPGAIN,hipamplitude,kneeamplitude,b
GridSearch,10,1,-1.06899756991377,2.3626200821506553,1.2698091392267528,1.9087130663260248,0.40785494326847904,1,52.50483046282824,25.980009419799156,45.626706351406554,0.0,0.2900388240814209,0.2900388240814209,9.904399829037102,22.33605966061016,13.594666584011025,38.93468907115162,0.14836547403254433,0.3277002512374359,0.589443522001368,1.6045837191163554
GridSearch,10,2,-0.9920093220841151,1.8705416160275157,1.4980159560395208,1.422172969401621,0.5707076019487893,1,48.85224945779475,20.10525485983321,44.523263628217556,0.0,0.09800195693969727,0.09800195693969727,4.157449100259503,19.94557637435249,12.65775008005285,53.289530800793685,0.4911363469178121,0.228895931672786,0.701080600393595,1.345736989232117
GridSearch,10,3,-50.0,1000.0,0.02372116592560115,0.683702389785255,0.0,1,1000.0,1000.0,1000.0,0.0,0.07005000114440918,0.07005000114440918,9.285500530506377,10.235203710429262,19.348871613649784,25.478393669200596,0.11060310631058079,0.20983362578154496,0.7105855133404242,0.1037334919344677
GridSearch,10,4,-0.13311864956445374,1.6270913393110555,4.809162335085527,1.9698121389001706,1.111069480607089,0,6.943251966557772,4.890660640133552,4.928507519945246,0.0,0.1970064640045166,0.1970064640045166,9.448216578638313,13.127036020231364,21.00954371553162,56.2349340643289,0.08187257493095373,0.257254222582787,0.5615348433096194,8.607840279474711
GridSearch,10,5,-0.5284590891331085,1.118600570103794,2.491037274717836,0.26516919840575226,1.1379981333742597,1,43.1987859742787,12.555117152895333,41.334055486107474,0.0,0.10400390625,0.10400390625,5.513010575394389,18.699931033668264,10.138378177005524,55.12213098099582,0.07173056103414581,0.22734712207002655,0.810107345833935,5.340926466742726
GridSearch,10,6,-0.5176116470425381,2.0345563918496374,2.317792839878175,1.4448593140887862,0.7686193141082266,1,25.066759813838758,5.308237519215711,24.4982665101895,0.0,0.13100290298461914,0.13100290298461914,6.316243623993894,19.604494009935536,19.123840829643548,26.68500117700586,0.45242926594985544,0.1923816738822225,0.8214111400631061,1.2913079335893642
GridSearch,10,7,-0.2764574853019921,1.212993260932109,2.971006907784851,0.26539295339373453,1.4691978318233136,1,32.40910735759902,7.805609951956445,31.45509009674424,0.0,0.10700249671936035,0.10700249671936035,10.936617494263789,19.54100418269141,19.706295536081605,33.414332055045556,0.2638224259706182,0.3037249966271176,0.6384814647248442,4.209034268523838
GridSearch,10,8,-0.8353220132252529,0.8019444249093262,2.0154213261054754,0.3248044950669562,0.7659690774577461,1,41.48180606266237,13.813253812961994,39.114373998813065,0.0,0.10500359535217285,0.10500359535217285,11.654315869341517,14.36149924843075,11.766539688887683,34.86530318954357,0.06535048765096482,0.15354811516681882,0.6558209020880091,4.45392911063431
GridSearch,10,9,-0.11064703567719794,1.437458047646961,6.180802000496712,2.2319698932756813,1.463098415961081,0,4.960208443703629,2.965561357748277,3.9760676098903267,0.0,0.19300532341003418,0.19300532341003418,5.111816500112081,21.54559067634714,24.093769503601212,42.78830518801854,0.37895117277343277,0.27953372984585784,0.5800445176085558,5.627514410313324
GridSearch,10,10,-0.015177782983950089,1.4483356335647513,4.231572194137424,0.4918866150653282,0.8997205291786132,0,1.756022604660371,1.0194439804163464,1.429807455173972,0.0,0.1970047950744629,0.1970047950744629,11.572247544054735,11.789207700176064,24.310966445935072,37.82582384172895,0.27205467621156626,0.17667383572027678,0.6718210664999075,6.86608021954955
GridSearch,10,11,1.1273190681549354,1.1059052617718899,5.228916130085344,0.41065023920457683,1.2092165788721936,0,3.6192671289979046,1.7416306602178173,3.1726672051184295,0.0,0.1929798126220703,0.1929798126220703,4.48273992954045,22.506374978056797,23.75339363526434,25.409186790318707,0.23206039005939189,0.20225312025207764,0.5175877504765207,2.2669802945665416
